,gen_real_clear,dg_real_clear,ne_real_clear,load_real_clear,wind_real_clear,pv_real_clear,hydro_real_clear,tieline_real_clear,price_real_clear_shift_1,jingjiakongjian,jingjiakongjian_shift_1,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,info_date,info_hour
29255,30894.0,6780.0,13258.9243,20609.0,7004.0171,6254.9072,5995.51,7625.5794,165.98,2200.145099999998,1790.3960000000006,2659.4206000000004,70,22.695402,21.132836,27.93,805.151724,803.556716,810.495,455.376545,480.659309,347.944345,0.842448,0.937612,0.52365,0.551943,0.654761,0.2075,2.094571,2.212477,1.733397,158.913793,166.747761,132.67,0.096552,0.125373,0.0,17.286207,16.486567,19.965,12,2025-07-01,17:45
29256,30704.0,6621.0,12905.5635,20459.0,7187.6089,5717.9546,5975.16,7585.3133,40.0,2542.5898000000016,2200.145099999998,2659.6867,71,22.695402,21.132836,27.93,805.151724,803.556716,810.495,455.376545,480.659309,347.944345,0.842448,0.937612,0.52365,0.551943,0.654761,0.2075,2.094571,2.212477,1.733397,158.913793,166.747761,132.67,0.096552,0.125373,0.0,17.286207,16.486567,19.965,12,2025-07-01,18:00
29257,30437.0,6617.0,12714.3466,20431.0,7497.8359,5216.5107,6074.5,7369.9467,40.0,2395.1000999999997,2542.5898000000016,2636.0532999999996,72,22.226437,20.708955,27.31,805.058621,803.458209,810.42,386.675373,407.366389,298.208061,0.836414,0.928194,0.52895,0.573161,0.677657,0.2231,2.116888,2.284171,1.604466,161.536782,166.586567,144.62,0.082759,0.107463,0.0,17.035632,16.302985,19.49,12,2025-07-01,18:15
29258,31061.0,6597.0,12588.1323,20257.0,7688.6631,4899.4692,6186.33,8306.6881,40.0,3192.2258,2395.1000999999997,2497.3119000000006,73,22.226437,20.708955,27.31,805.058621,803.458209,810.42,386.675373,407.366389,298.208061,0.836414,0.928194,0.52895,0.573161,0.677657,0.2231,2.116888,2.284171,1.604466,161.536782,166.586567,144.62,0.082759,0.107463,0.0,17.035632,16.302985,19.49,12,2025-07-01,18:30
29259,30864.0,6648.0,12381.0254,20403.0,8041.707,4339.3184,6257.37,8017.3832,40.0,3133.987799999999,3192.2258,2443.6168,74,22.226437,20.708955,27.31,805.058621,803.458209,810.42,386.675373,407.366389,298.208061,0.836414,0.928194,0.52895,0.573161,0.677657,0.2231,2.116888,2.284171,1.604466,161.536782,166.586567,144.62,0.082759,0.107463,0.0,17.035632,16.302985,19.49,12,2025-07-01,18:45
29260,30896.0,6556.0,11829.6738,20359.0,8294.7402,3534.9336,6155.19,7880.0971,40.0,3698.2333,3133.987799999999,2656.9029,75,22.226437,20.708955,27.31,805.058621,803.458209,810.42,386.675373,407.366389,298.208061,0.836414,0.928194,0.52895,0.573161,0.677657,0.2231,2.116888,2.284171,1.604466,161.536782,166.586567,144.62,0.082759,0.107463,0.0,17.035632,16.302985,19.49,12,2025-07-01,19:00
29261,30676.0,6799.0,11298.8928,20324.0,8512.4443,2786.4485,6214.15,7706.6369,201.06,3718.594100000004,3698.2333,2645.3630999999996,76,21.603448,20.152239,26.465,805.008046,803.40597,810.375,311.936143,328.009385,242.84008,0.833207,0.922075,0.5355,0.598701,0.704672,0.2437,2.167698,2.381309,1.513363,166.014943,168.597015,157.365,0.104598,0.135821,0.0,16.637931,15.99403,18.795,12,2025-07-01,19:15
29262,30547.0,6925.0,10703.2757,20169.0,8615.3135,2087.9622,6268.12,7768.3363,194.03,4040.940599999998,3718.594100000004,2609.6637,77,21.603448,20.152239,26.465,805.008046,803.40597,810.375,311.936143,328.009385,242.84008,0.833207,0.922075,0.5355,0.598701,0.704672,0.2437,2.167698,2.381309,1.513363,166.014943,168.597015,157.365,0.104598,0.135821,0.0,16.637931,15.99403,18.795,12,2025-07-01,19:30
29263,30388.0,6906.0,10286.9392,20128.0,8801.1738,1485.7654,6267.05,7688.3359,40.0,4356.346699999998,4040.940599999998,2571.6641,78,21.603448,20.152239,26.465,805.008046,803.40597,810.375,311.936143,328.009385,242.84008,0.833207,0.922075,0.5355,0.598701,0.704672,0.2437,2.167698,2.381309,1.513363,166.014943,168.597015,157.365,0.104598,0.135821,0.0,16.637931,15.99403,18.795,12,2025-07-01,19:45
29264,30157.0,7025.0,9933.8699,19891.0,8986.9102,946.9597,6292.91,7744.3327,40.0,4383.552800000001,4356.346699999998,2521.6673,79,21.603448,20.152239,26.465,805.008046,803.40597,810.375,311.936143,328.009385,242.84008,0.833207,0.922075,0.5355,0.598701,0.704672,0.2437,2.167698,2.381309,1.513363,166.014943,168.597015,157.365,0.104598,0.135821,0.0,16.637931,15.99403,18.795,12,2025-07-01,20:00
29265,30066.0,7228.0,9587.7757,19963.0,9018.1875,569.5882,6417.54,7696.8608,169.93,4426.545100000003,4383.552800000001,2406.1391999999996,80,20.883908,19.532836,25.41,805.017241,803.419403,810.37,58.509997,70.92585,0.0,0.835494,0.922015,0.54565,0.625931,0.732836,0.2678,2.228478,2.492354,1.420171,172.052874,172.813433,169.505,0.122989,0.159701,0.0,16.12069,15.570149,17.965,12,2025-07-01,20:15
29266,30228.0,7506.0,8989.3498,20203.0,8709.2695,280.0803,6530.28,7646.0512,182.74,4823.421400000003,4426.545100000003,2378.9488,81,20.883908,19.532836,25.41,805.017241,803.419403,810.37,58.509997,70.92585,0.0,0.835494,0.922015,0.54565,0.625931,0.732836,0.2678,2.228478,2.492354,1.420171,172.052874,172.813433,169.505,0.122989,0.159701,0.0,16.12069,15.570149,17.965,12,2025-07-01,20:30
29267,30222.0,7618.0,8384.2454,20066.0,8263.4248,120.8206,6535.37,7750.9836,177.32,5279.368200000001,4823.421400000003,2405.0164000000004,82,20.883908,19.532836,25.41,805.017241,803.419403,810.37,58.509997,70.92585,0.0,0.835494,0.922015,0.54565,0.625931,0.732836,0.2678,2.228478,2.492354,1.420171,172.052874,172.813433,169.505,0.122989,0.159701,0.0,16.12069,15.570149,17.965,12,2025-07-01,20:45
29268,30170.0,7866.0,8008.6737,20000.0,7979.0591,29.6146,6632.88,7760.5365,168.83,5252.982800000002,5279.368200000001,2409.4635,83,20.883908,19.532836,25.41,805.017241,803.419403,810.37,58.509997,70.92585,0.0,0.835494,0.922015,0.54565,0.625931,0.732836,0.2678,2.228478,2.492354,1.420171,172.052874,172.813433,169.505,0.122989,0.159701,0.0,16.12069,15.570149,17.965,12,2025-07-01,21:00
29269,30302.0,7912.0,7729.479,19919.0,7726.1089,3.3701,6601.1,7953.4895,174.27,5629.9105,5252.982800000002,2429.5105000000003,84,20.129885,18.892537,24.275,805.090805,803.5,810.42,0.0,0.0,0.0,0.839759,0.92297,0.561,0.652644,0.759761,0.2938,2.296201,2.605588,1.348483,179.336782,179.168657,179.9,0.149425,0.19403,0.0,15.511494,15.055224,17.04,12,2025-07-01,21:15
29270,29898.0,7833.0,7312.5489,19928.0,7311.7559,0.793,6419.69,7690.4776,40.0,6053.238699999998,5629.9105,2279.5224,85,20.129885,18.892537,24.275,805.090805,803.5,810.42,0.0,0.0,0.0,0.839759,0.92297,0.561,0.652644,0.759761,0.2938,2.296201,2.605588,1.348483,179.336782,179.168657,179.9,0.149425,0.19403,0.0,15.511494,15.055224,17.04,12,2025-07-01,21:30
29271,29304.0,8050.0,6939.4361,19647.0,6938.2227,1.2134,6634.27,7405.6327,40.0,5428.9266000000025,6053.238699999998,2251.3673,86,20.129885,18.892537,24.275,805.090805,803.5,810.42,0.0,0.0,0.0,0.839759,0.92297,0.561,0.652644,0.759761,0.2938,2.296201,2.605588,1.348483,179.336782,179.168657,179.9,0.149425,0.19403,0.0,15.511494,15.055224,17.04,12,2025-07-01,21:45
29272,30187.0,8179.0,6631.6512,19633.0,6630.6084,1.0428,6751.9,7830.0722,40.0,5900.520999999999,5428.9266000000025,2723.9278000000004,87,20.129885,18.892537,24.275,805.090805,803.5,810.42,0.0,0.0,0.0,0.839759,0.92297,0.561,0.652644,0.759761,0.2938,2.296201,2.605588,1.348483,179.336782,179.168657,179.9,0.149425,0.19403,0.0,15.511494,15.055224,17.04,12,2025-07-01,22:00
29273,29700.0,7847.0,6504.7453,19476.0,6503.7349,1.0104,6359.57,7477.8157,40.0,6242.500400000001,5900.520999999999,2746.1843,88,19.357471,18.240299,23.1,805.222989,803.647761,810.5,0.0,0.0,0.0,0.849195,0.928104,0.58485,0.678287,0.78506,0.3206,2.363073,2.706253,1.311838,187.434483,187.164179,188.34,0.168966,0.219403,0.0,14.832184,14.473134,16.035,12,2025-07-01,22:15
29274,29324.0,7978.0,6210.5788,19197.0,6209.5103,1.0685,6310.58,7339.5888,40.0,6037.430000000002,6242.500400000001,2787.4111999999996,89,19.357471,18.240299,23.1,805.222989,803.647761,810.5,0.0,0.0,0.0,0.849195,0.928104,0.58485,0.678287,0.78506,0.3206,2.363073,2.706253,1.311838,187.434483,187.164179,188.34,0.168966,0.219403,0.0,14.832184,14.473134,16.035,12,2025-07-01,22:30
29275,28931.0,8133.0,6238.2226,18895.0,6237.1689,1.0537,6300.75,7447.884,40.0,5670.911399999997,6037.430000000002,2588.116,90,19.357471,18.240299,23.1,805.222989,803.647761,810.5,0.0,0.0,0.0,0.849195,0.928104,0.58485,0.678287,0.78506,0.3206,2.363073,2.706253,1.311838,187.434483,187.164179,188.34,0.168966,0.219403,0.0,14.832184,14.473134,16.035,12,2025-07-01,22:45
29276,28537.0,8035.0,6099.4712,18843.0,6098.3145,1.1567,6106.43,7148.3412,40.0,5750.439999999999,5670.911399999997,2545.6588,91,19.357471,18.240299,23.1,805.222989,803.647761,810.5,0.0,0.0,0.0,0.849195,0.928104,0.58485,0.678287,0.78506,0.3206,2.363073,2.706253,1.311838,187.434483,187.164179,188.34,0.168966,0.219403,0.0,14.832184,14.473134,16.035,12,2025-07-01,23:00
29277,28650.0,8038.0,6021.167,18864.0,6020.1206,1.0464,6040.68,7226.5046,40.0,5990.657599999999,5750.439999999999,2559.4954,92,18.605747,17.61791,21.915,805.406897,803.849254,810.625,0.0,0.0,0.0,0.860299,0.934925,0.6103,0.70277,0.80903,0.3468,2.418892,2.786996,1.291313,195.926437,196.252239,194.835,0.174713,0.226866,0.0,14.135632,13.861194,15.055,12,2025-07-01,23:15
29278,28504.0,7423.0,5975.2007,18741.0,5974.2407,0.96,5445.54,7237.8399,40.0,7135.099199999997,5990.657599999999,2525.1601,93,18.605747,17.61791,21.915,805.406897,803.849254,810.625,0.0,0.0,0.0,0.860299,0.934925,0.6103,0.70277,0.80903,0.3468,2.418892,2.786996,1.291313,195.926437,196.252239,194.835,0.174713,0.226866,0.0,14.135632,13.861194,15.055,12,2025-07-01,23:30
29279,28342.0,7419.0,5795.6407,18461.0,5794.6069,1.0338,5463.49,5440.8057,40.0,5223.675000000001,7135.099199999997,4440.1943,94,18.605747,17.61791,21.915,805.406897,803.849254,810.625,0.0,0.0,0.0,0.860299,0.934925,0.6103,0.70277,0.80903,0.3468,2.418892,2.786996,1.291313,195.926437,196.252239,194.835,0.174713,0.226866,0.0,14.135632,13.861194,15.055,12,2025-07-01,23:45
29280,28110.0,7415.0,5745.0025,18289.0,5743.9287,1.0738,5450.69,7339.5477,40.0,7017.855200000002,5223.675000000001,2481.4523,95,18.605747,17.61791,21.915,805.406897,803.849254,810.625,0.0,0.0,0.0,0.860299,0.934925,0.6103,0.70277,0.80903,0.3468,2.418892,2.786996,1.291313,195.926437,196.252239,194.835,0.174713,0.226866,0.0,14.135632,13.861194,15.055,12,2025-07-01,24:00
29281,28454.0,8576.0,5585.5049,18358.0,5584.4932,1.0117,6633.98,7601.7729,300.0,5164.2880000000005,7017.855200000002,2494.2271,0,17.896552,17.026866,20.81,805.624138,804.077612,810.805,0.0,0.0,0.0,0.872069,0.94303,0.63435,0.726092,0.83194,0.3715,2.467013,2.869845,1.233055,204.342529,205.819403,199.395,0.181609,0.235821,0.0,13.470115,13.274627,14.125,12,2025-07-02,00:15
29282,27914.0,7983.0,5619.2513,18231.0,5618.2344,1.0169,6645.36,7046.8443,264.66,5030.233,5164.2880000000005,2636.1557000000003,1,17.896552,17.026866,20.81,805.624138,804.077612,810.805,0.0,0.0,0.0,0.872069,0.94303,0.63435,0.726092,0.83194,0.3715,2.467013,2.869845,1.233055,204.342529,205.819403,199.395,0.181609,0.235821,0.0,13.470115,13.274627,14.125,12,2025-07-02,00:30
29283,27392.0,7780.0,5808.5157,17992.0,5807.5015,1.0142,6714.66,7226.3936,40.0,4915.2179,5030.233,2173.6063999999997,2,17.896552,17.026866,20.81,805.624138,804.077612,810.805,0.0,0.0,0.0,0.872069,0.94303,0.63435,0.726092,0.83194,0.3715,2.467013,2.869845,1.233055,204.342529,205.819403,199.395,0.181609,0.235821,0.0,13.470115,13.274627,14.125,12,2025-07-02,00:45
29284,26840.0,7402.0,6404.7585,17837.0,6403.6582,1.1003,6750.02,6386.632,40.0,3666.8534999999974,4915.2179,2616.3680000000004,3,17.896552,17.026866,20.81,805.624138,804.077612,810.805,0.0,0.0,0.0,0.872069,0.94303,0.63435,0.726092,0.83194,0.3715,2.467013,2.869845,1.233055,204.342529,205.819403,199.395,0.181609,0.235821,0.0,13.470115,13.274627,14.125,12,2025-07-02,01:00
29285,26403.0,7223.0,6955.8243,17895.0,6954.7627,1.0616,6764.8,5899.0565,40.0,2850.4321999999993,3666.8534999999974,2608.9435000000003,4,17.23908,16.474627,19.8,805.864368,804.332836,810.995,0.0,0.0,0.0,0.883414,0.951552,0.65515,0.748034,0.853896,0.3934,2.536979,2.965649,1.223871,212.265517,215.307463,202.075,0.177011,0.229851,0.0,12.847126,12.714925,13.29,12,2025-07-02,01:15
29286,26431.0,7096.0,7942.0568,17840.0,7940.812,1.2448,6608.03,6002.4384,40.0,2196.351599999998,2850.4321999999993,2588.5616,5,17.23908,16.474627,19.8,805.864368,804.332836,810.995,0.0,0.0,0.0,0.883414,0.951552,0.65515,0.748034,0.853896,0.3934,2.536979,2.965649,1.223871,212.265517,215.307463,202.075,0.177011,0.229851,0.0,12.847126,12.714925,13.29,12,2025-07-02,01:30
29287,26948.0,7172.0,9104.4819,17567.0,9103.4043,1.0776,6538.13,6818.4319,40.0,1570.8199999999997,2196.351599999998,2562.5681000000004,6,17.23908,16.474627,19.8,805.864368,804.332836,810.995,0.0,0.0,0.0,0.883414,0.951552,0.65515,0.748034,0.853896,0.3934,2.536979,2.965649,1.223871,212.265517,215.307463,202.075,0.177011,0.229851,0.0,12.847126,12.714925,13.29,12,2025-07-02,01:45
29288,27458.0,7015.0,10196.5433,17601.0,10195.3711,1.1722,6224.5,7319.1688,40.0,1484.1255,1570.8199999999997,2537.8311999999996,7,17.23908,16.474627,19.8,805.864368,804.332836,810.995,0.0,0.0,0.0,0.883414,0.951552,0.65515,0.748034,0.853896,0.3934,2.536979,2.965649,1.223871,212.265517,215.307463,202.075,0.177011,0.229851,0.0,12.847126,12.714925,13.29,12,2025-07-02,02:00
29289,27691.0,7246.0,9751.597,17785.0,9750.5537,1.0433,6640.38,7393.2065,40.0,1540.2295000000013,1484.1255,2512.7934999999998,8,16.67931,15.997015,18.965,806.12069,804.6,811.215,0.0,0.0,0.0,0.891851,0.958687,0.66795,0.768414,0.875075,0.4111,2.60339,3.056793,1.214522,219.229885,224.11194,202.875,0.172414,0.222388,0.005,12.318391,12.234328,12.6,12,2025-07-02,02:15
29290,27681.0,6992.0,9941.3513,17709.0,9940.3232,1.0281,6544.15,7680.2714,40.0,1911.770099999998,1540.2295000000013,2291.7286000000004,9,16.67931,15.997015,18.965,806.12069,804.6,811.215,0.0,0.0,0.0,0.891851,0.958687,0.66795,0.768414,0.875075,0.4111,2.60339,3.056793,1.214522,219.229885,224.11194,202.875,0.172414,0.222388,0.005,12.318391,12.234328,12.6,12,2025-07-02,02:30
29291,27867.0,6700.0,11095.3152,17674.0,11094.1797,1.1355,6509.98,8141.0895,40.0,1509.7943000000032,1911.770099999998,2051.9105,10,16.67931,15.997015,18.965,806.12069,804.6,811.215,0.0,0.0,0.0,0.891851,0.958687,0.66795,0.768414,0.875075,0.4111,2.60339,3.056793,1.214522,219.229885,224.11194,202.875,0.172414,0.222388,0.005,12.318391,12.234328,12.6,12,2025-07-02,02:45
29292,28096.0,6453.0,11012.2888,17402.0,11011.1641,1.1247,6384.12,8643.2068,40.0,2195.797999999999,1509.7943000000032,2050.7932,11,16.67931,15.997015,18.965,806.12069,804.6,811.215,0.0,0.0,0.0,0.891851,0.958687,0.66795,0.768414,0.875075,0.4111,2.60339,3.056793,1.214522,219.229885,224.11194,202.875,0.172414,0.222388,0.005,12.318391,12.234328,12.6,12,2025-07-02,03:00
29293,28027.0,6423.0,11139.0722,17417.0,11137.625,1.4472,6362.95,8606.9081,40.0,2098.885900000001,2195.797999999999,2003.0918999999994,12,16.229885,15.598507,18.345,806.38046,804.864179,811.46,0.0,0.0,0.0,0.876023,0.940343,0.66055,0.786632,0.89491,0.4239,2.633283,3.098529,1.208137,224.802299,231.670149,201.795,0.144828,0.186567,0.005,11.91954,11.859701,12.12,12,2025-07-02,03:15
29294,27998.0,6442.0,11069.3413,17359.0,11068.2959,1.0454,6375.64,8636.3243,40.0,2108.3430000000008,2098.885900000001,2002.6756999999998,13,16.229885,15.598507,18.345,806.38046,804.864179,811.46,0.0,0.0,0.0,0.876023,0.940343,0.66055,0.786632,0.89491,0.4239,2.633283,3.098529,1.208137,224.802299,231.670149,201.795,0.144828,0.186567,0.005,11.91954,11.859701,12.12,12,2025-07-02,03:30
29295,28629.0,6455.0,10971.9082,17234.0,10970.6807,1.2275,6348.11,9392.8888,40.0,2851.870600000002,2108.3430000000008,2002.1111999999994,14,16.229885,15.598507,18.345,806.38046,804.864179,811.46,0.0,0.0,0.0,0.876023,0.940343,0.66055,0.786632,0.89491,0.4239,2.633283,3.098529,1.208137,224.802299,231.670149,201.795,0.144828,0.186567,0.005,11.91954,11.859701,12.12,12,2025-07-02,03:45
29296,28127.0,6412.0,10918.6928,17164.0,10917.6377,1.0551,6282.94,8964.1874,40.0,2514.554600000003,2851.870600000002,1998.8125999999993,15,16.229885,15.598507,18.345,806.38046,804.864179,811.46,0.0,0.0,0.0,0.876023,0.940343,0.66055,0.786632,0.89491,0.4239,2.633283,3.098529,1.208137,224.802299,231.670149,201.795,0.144828,0.186567,0.005,11.91954,11.859701,12.12,12,2025-07-02,04:00
29297,28351.0,6464.0,11184.1294,17131.0,11183.0322,1.0972,6284.86,9209.5073,40.0,2407.517899999999,2514.554600000003,2010.4927000000007,16,15.952874,15.349254,17.975,806.628736,805.113433,811.705,0.0,0.0,0.0,0.850793,0.913806,0.6397,0.79992,0.91009,0.43085,2.692079,3.187719,1.173831,228.543678,237.422388,198.8,0.127586,0.162687,0.01,11.671264,11.623881,11.83,12,2025-07-02,04:15
29298,28341.0,6476.0,11201.0129,17334.0,11199.7803,1.2326,6291.75,9003.9512,40.0,2369.1883,2407.517899999999,2003.0488000000005,17,15.952874,15.349254,17.975,806.628736,805.113433,811.705,0.0,0.0,0.0,0.850793,0.913806,0.6397,0.79992,0.91009,0.43085,2.692079,3.187719,1.173831,228.543678,237.422388,198.8,0.127586,0.162687,0.01,11.671264,11.623881,11.83,12,2025-07-02,04:30
29299,28365.0,6498.0,11221.4867,17220.0,11220.3887,1.098,6241.51,9144.3011,40.0,2403.304400000001,2369.1883,2000.6988999999994,18,15.952874,15.349254,17.975,806.628736,805.113433,811.705,0.0,0.0,0.0,0.850793,0.913806,0.6397,0.79992,0.91009,0.43085,2.692079,3.187719,1.173831,228.543678,237.422388,198.8,0.127586,0.162687,0.01,11.671264,11.623881,11.83,12,2025-07-02,04:45
29300,28341.0,6404.0,10854.6764,17138.0,10852.7295,1.9469,6192.82,9199.9271,40.0,2886.430700000001,2403.304400000001,2003.0728999999992,19,15.952874,15.349254,17.975,806.628736,805.113433,811.705,0.0,0.0,0.0,0.850793,0.913806,0.6397,0.79992,0.91009,0.43085,2.692079,3.187719,1.173831,228.543678,237.422388,198.8,0.127586,0.162687,0.01,11.671264,11.623881,11.83,12,2025-07-02,05:00
29301,28230.0,6403.0,10378.3962,17282.0,10376.9043,1.4919,6171.27,8947.7522,40.0,3277.086000000003,2886.430700000001,2000.2477999999992,20,15.886207,15.283582,17.905,806.829885,805.30597,811.935,0.0,0.0,0.0,0.821287,0.883478,0.61295,0.805862,0.917627,0.43145,2.71382,3.226685,1.142806,230.04023,240.846269,193.84,0.113793,0.146269,0.005,11.610345,11.552239,11.805,12,2025-07-02,05:15
29302,27606.0,6450.0,10009.0034,17337.0,10007.085,1.9184,6166.18,8265.3134,40.0,2977.129999999999,3277.086000000003,2003.686600000001,21,15.886207,15.283582,17.905,806.829885,805.30597,811.935,0.0,0.0,0.0,0.821287,0.883478,0.61295,0.805862,0.917627,0.43145,2.71382,3.226685,1.142806,230.04023,240.846269,193.84,0.113793,0.146269,0.005,11.610345,11.552239,11.805,12,2025-07-02,05:30
29303,27799.0,6571.0,10353.0449,17448.0,10350.1338,2.9111,6130.95,8349.3903,40.0,2742.3953999999976,2977.129999999999,2001.6097000000009,22,15.886207,15.283582,17.905,806.829885,805.30597,811.935,0.0,0.0,0.0,0.821287,0.883478,0.61295,0.805862,0.917627,0.43145,2.71382,3.226685,1.142806,230.04023,240.846269,193.84,0.113793,0.146269,0.005,11.610345,11.552239,11.805,12,2025-07-02,05:45
29304,26629.0,6488.0,10528.0932,17514.0,10472.9473,55.1459,6090.73,7115.0501,40.0,1522.2269000000015,2742.3953999999976,1999.9498999999996,23,15.886207,15.283582,17.905,806.829885,805.30597,811.935,0.0,0.0,0.0,0.821287,0.883478,0.61295,0.805862,0.917627,0.43145,2.71382,3.226685,1.142806,230.04023,240.846269,193.84,0.113793,0.146269,0.005,11.610345,11.552239,11.805,12,2025-07-02,06:00
29305,26449.0,6531.0,9945.156,17810.0,9645.8516,299.3044,6098.49,6636.8997,40.0,1872.2537000000011,1522.2269000000015,2002.1003,24,16.072414,15.456716,18.135,806.988506,805.453731,812.13,24.43591,23.963788,26.56071,0.791172,0.852866,0.5845,0.80231,0.914985,0.42485,2.728346,3.253799,1.118771,228.854023,241.401493,186.82,0.097701,0.122388,0.015,11.77931,11.702985,12.035,12,2025-07-02,06:15
29306,25634.0,6642.0,9146.3511,17902.0,8478.3174,668.0337,6045.85,5727.8752,40.0,1795.674100000002,1872.2537000000011,2004.1247999999996,25,16.072414,15.456716,18.135,806.988506,805.453731,812.13,24.43591,23.963788,26.56071,0.791172,0.852866,0.5845,0.80231,0.914985,0.42485,2.728346,3.253799,1.118771,228.854023,241.401493,186.82,0.097701,0.122388,0.015,11.77931,11.702985,12.035,12,2025-07-02,06:30
29307,25916.0,6925.0,9045.1961,18147.0,7947.7188,1097.4773,6055.87,5774.9402,40.0,1895.874100000001,1795.674100000002,1994.0598,26,16.072414,15.456716,18.135,806.988506,805.453731,812.13,24.43591,23.963788,26.56071,0.791172,0.852866,0.5845,0.80231,0.914985,0.42485,2.728346,3.253799,1.118771,228.854023,241.401493,186.82,0.097701,0.122388,0.015,11.77931,11.702985,12.035,12,2025-07-02,06:45
29308,26260.0,6952.0,9050.1948,18349.0,7558.8281,1491.3667,6021.23,5905.2904,40.0,2230.865599999999,1895.874100000001,2005.7096000000001,27,16.072414,15.456716,18.135,806.988506,805.453731,812.13,24.43591,23.963788,26.56071,0.791172,0.852866,0.5845,0.80231,0.914985,0.42485,2.728346,3.253799,1.118771,228.854023,241.401493,186.82,0.097701,0.122388,0.015,11.77931,11.702985,12.035,12,2025-07-02,07:00
29309,26701.0,7129.0,9089.9439,18591.0,7162.417,1927.5269,6000.75,6101.3417,40.0,2472.6478000000006,2230.865599999999,2008.6583,28,16.581609,15.931343,18.76,807.049425,805.498507,812.245,127.561183,127.722389,127.364166,0.76354,0.824657,0.5588,0.78646,0.898627,0.4107,2.761627,3.300006,1.112459,224.57931,238.562687,177.735,0.090805,0.116418,0.005,12.194253,12.08209,12.57,12,2025-07-02,07:15
29310,26796.0,7245.0,9213.591,18689.0,6676.3032,2537.2878,6030.44,6095.7004,40.0,2295.6694000000025,2472.6478000000006,2011.2996000000003,29,16.581609,15.931343,18.76,807.049425,805.498507,812.245,127.561183,127.722389,127.364166,0.76354,0.824657,0.5588,0.78646,0.898627,0.4107,2.761627,3.300006,1.112459,224.57931,238.562687,177.735,0.090805,0.116418,0.005,12.194253,12.08209,12.57,12,2025-07-02,07:30
29311,26948.0,7230.0,9215.6621,18870.0,5762.6553,3453.0068,5959.59,6041.9738,40.0,2506.7217,2295.6694000000025,2036.0262000000002,30,16.581609,15.931343,18.76,807.049425,805.498507,812.245,127.561183,127.722389,127.364166,0.76354,0.824657,0.5588,0.78646,0.898627,0.4107,2.761627,3.300006,1.112459,224.57931,238.562687,177.735,0.090805,0.116418,0.005,12.194253,12.08209,12.57,12,2025-07-02,07:45
29312,27041.0,7255.0,9664.8662,18964.0,4968.6758,4696.1904,5897.86,6055.0711,40.0,2201.3449,2506.7217,2021.9288999999999,31,16.581609,15.931343,18.76,807.049425,805.498507,812.245,127.561183,127.722389,127.364166,0.76354,0.824657,0.5588,0.78646,0.898627,0.4107,2.761627,3.300006,1.112459,224.57931,238.562687,177.735,0.090805,0.116418,0.005,12.194253,12.08209,12.57,12,2025-07-02,08:00
29313,27683.0,7222.0,10303.6866,19449.0,4353.7056,5949.981,5671.68,6206.6633,40.0,2458.296699999999,2201.3449,2027.3366999999998,32,17.444828,16.747761,19.78,807.021839,805.453731,812.275,259.614595,260.383833,257.343607,0.742621,0.803284,0.5394,0.754425,0.863776,0.3881,2.758193,3.300571,1.096776,216.771264,231.78806,166.465,0.07931,0.101493,0.005,12.888506,12.735821,13.4,12,2025-07-02,08:15
29314,28075.0,6664.0,11390.7422,19643.0,3938.2412,7452.501,5082.3,6499.4482,40.0,3005.405999999999,2458.296699999999,1932.5518000000002,33,17.444828,16.747761,19.78,807.021839,805.453731,812.275,259.614595,260.383833,257.343607,0.742621,0.803284,0.5394,0.754425,0.863776,0.3881,2.758193,3.300571,1.096776,216.771264,231.78806,166.465,0.07931,0.101493,0.005,12.888506,12.735821,13.4,12,2025-07-02,08:30
29315,28275.0,6816.0,12449.1538,19749.0,3723.0405,8726.1133,5034.28,6689.9136,40.0,2139.479800000001,3005.405999999999,1836.0864000000001,34,17.444828,16.747761,19.78,807.021839,805.453731,812.275,259.614595,260.383833,257.343607,0.742621,0.803284,0.5394,0.754425,0.863776,0.3881,2.758193,3.300571,1.096776,216.771264,231.78806,166.465,0.07931,0.101493,0.005,12.888506,12.735821,13.4,12,2025-07-02,08:45
29316,29147.0,6717.0,13761.8137,19983.0,3912.6467,9849.167,4921.04,7422.3163,40.0,2005.462599999999,2139.479800000001,1741.6836999999996,35,17.444828,16.747761,19.78,807.021839,805.453731,812.275,259.614595,260.383833,257.343607,0.742621,0.803284,0.5394,0.754425,0.863776,0.3881,2.758193,3.300571,1.096776,216.771264,231.78806,166.465,0.07931,0.101493,0.005,12.888506,12.735821,13.4,12,2025-07-02,09:00
29317,29429.0,5981.0,14684.0364,20014.0,3982.8694,10701.167,5029.4,7768.671,40.0,2088.2346000000016,2005.462599999999,1646.3289999999997,36,18.681609,17.928358,21.205,806.883908,805.292537,812.215,409.845664,411.2611,405.407897,0.696598,0.75094,0.51455,0.704736,0.808507,0.3571,2.78693,3.335046,1.107935,205.285057,220.840299,153.175,0.072414,0.09403,0.0,13.86092,13.656716,14.545,12,2025-07-02,09:15
