,gen_ahead_publish,dg_ahead_publish,ne_ahead_publish,load_ahead_publish,wind_ahead_publish,pv_ahead_publish,hydro_ahead_publish,tieline_ahead_publish,sdsurplus_ahead_publish,jingjiakongjian,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,gen_ahead_publish_新疆,dg_ahead_publish_新疆,ne_ahead_publish_新疆,load_ahead_publish_新疆,wind_ahead_publish_新疆,pv_ahead_publish_新疆,hydro_ahead_publish_新疆,tieline_ahead_publish_新疆,sdsurplus_ahead_publish_新疆,gen_ahead_publish_陕西,dg_ahead_publish_陕西,ne_ahead_publish_陕西,load_ahead_publish_陕西,wind_ahead_publish_陕西,pv_ahead_publish_陕西,hydro_ahead_publish_陕西,tieline_ahead_publish_陕西,sdsurplus_ahead_publish_陕西,gen_ahead_publish_宁夏,dg_ahead_publish_宁夏,ne_ahead_publish_宁夏,load_ahead_publish_宁夏,wind_ahead_publish_宁夏,pv_ahead_publish_宁夏,hydro_ahead_publish_宁夏,tieline_ahead_publish_宁夏,sdsurplus_ahead_publish_宁夏,gen_ahead_publish_青海,dg_ahead_publish_青海,ne_ahead_publish_青海,load_ahead_publish_青海,wind_ahead_publish_青海,pv_ahead_publish_青海,hydro_ahead_publish_青海,tieline_ahead_publish_青海,sdsurplus_ahead_publish_青海,tieline_gansu_xinjiang_ahead_publish,tieline_gansu_qinghai_ahead_publish,tieline_gansu_ningxia_ahead_publish,tieline_gansu_hunan_ahead_publish,tieline_gansu_shanxi_ahead_publish,tieline_gansu_shandong_ahead_publish,huodian_kaiji,info_date,info_hour
30345,32431.35,14079.7,9650.17,18335.0,8824.77,0.0,4545.0,8035.0,6061.35,-1904.869999999999,6061.3499999999985,9,18.290805,18.077612,19.005,798.11954,797.292537,800.89,0.0,0.0,0.0,0.729264,0.764224,0.61215,0.859,0.864642,0.8401,3.862886,4.228549,2.742783,175.316092,179.726866,160.54,0.028736,0.029851,0.025,14.144828,14.098507,14.3,14,64060.0,33823.28,9872.69,43006.0,,,5110.0,-21054.0,42108.0,,12747.79,5756.73,30686.11,5756.73,0.0,,-5983.99,,32523.0,11805.32,6185.7,14782.0,6185.6,0.0,184.0,11107.198,6633.802,,,,,,,,,,-1467.0,1093.0,1973.0,5000.0,-4030.0,5466.0,20435.0,2025-07-24,02:30
30346,32384.36,14076.3,9600.14,18287.0,8852.6,0.0,4545.0,8035.0,6062.36,-1899.4399999999987,6062.360000000001,10,18.290805,18.077612,19.005,798.11954,797.292537,800.89,0.0,0.0,0.0,0.729264,0.764224,0.61215,0.859,0.864642,0.8401,3.862886,4.228549,2.742783,175.316092,179.726866,160.54,0.028736,0.029851,0.025,14.144828,14.098507,14.3,14,63788.0,33725.95,9676.11,42788.0,,,5110.0,-21000.02,42000.02,,12760.99,5700.67,30536.76,5700.68,0.0,,-5983.01,,32376.0,11804.13,6038.4,14777.0,6038.4,0.0,184.0,11109.198,6489.802,,,,,,,,,,-1415.0,1039.0,1974.0,5000.0,-4029.0,5466.0,20435.0,2025-07-24,02:45
30347,32301.35,14080.0,9519.11,18334.0,8815.93,0.0,4545.0,8035.0,5932.35,-1775.1100000000006,5932.3499999999985,11,18.290805,18.077612,19.005,798.11954,797.292537,800.89,0.0,0.0,0.0,0.729264,0.764224,0.61215,0.859,0.864642,0.8401,3.862886,4.228549,2.742783,175.316092,179.726866,160.54,0.028736,0.029851,0.025,14.144828,14.098507,14.3,14,63736.0,33722.35,9478.66,42793.0,,,5101.0,-20943.01,41886.01,,12744.38,5635.33,30331.39,5635.33,0.0,,-5981.99,,32233.0,11802.41,5897.3,14777.0,5897.3,0.0,184.0,11109.198,6346.802,,,,,,,,,,-1361.0,985.0,1974.0,5000.0,-4029.0,5466.0,20435.0,2025-07-24,03:00
30348,32243.38,14075.0,9455.08,18284.0,8808.26,0.0,4545.0,8134.0,5825.38,-1657.0800000000017,5825.380000000001,12,17.812644,17.610448,18.49,798.236782,797.413433,800.995,0.0,0.0,0.0,0.70692,0.738299,0.6018,0.879713,0.885672,0.85975,3.585487,3.913036,2.582136,177.412644,181.197015,164.735,0.02069,0.020896,0.02,13.682759,13.628358,13.865,14,63840.0,33713.66,9287.9,42589.0,,,5109.0,-21251.0,42502.0,,12724.75,5553.35,30107.35,5553.35,0.0,,-5882.0,,32076.0,11808.51,5737.7,14768.0,5737.7,0.0,184.0,10944.198,6363.802,,,,,,,,,,-1664.0,1168.0,2092.0,5000.0,-3928.0,5466.0,20435.0,2025-07-24,03:15
30349,32190.5,14059.3,9385.14,18320.0,8790.06,0.0,4545.0,8129.0,5741.5,-1540.4399999999987,5741.5,13,17.812644,17.610448,18.49,798.236782,797.413433,800.995,0.0,0.0,0.0,0.70692,0.738299,0.6018,0.879713,0.885672,0.85975,3.585487,3.913036,2.582136,177.412644,181.197015,164.735,0.02069,0.020896,0.02,13.682759,13.628358,13.865,14,63607.0,33735.66,9107.61,42414.0,,,5110.0,-21193.0,42386.0,,12708.84,5478.0,29883.31,5478.01,0.0,,-5884.99,,31888.0,11779.38,5575.2,14759.0,5575.2,0.0,184.0,10937.252,6191.748,,,,,,,,,,-1613.0,1122.0,2088.0,5000.0,-3934.0,5466.0,20435.0,2025-07-24,03:30
30350,32335.17,14259.6,9325.75,18282.0,8763.26,0.0,4745.0,8125.0,5928.17,-1923.3500000000004,5928.169999999998,14,17.812644,17.610448,18.49,798.236782,797.413433,800.995,0.0,0.0,0.0,0.70692,0.738299,0.6018,0.879713,0.885672,0.85975,3.585487,3.913036,2.582136,177.412644,181.197015,164.735,0.02069,0.020896,0.02,13.682759,13.628358,13.865,14,63544.0,33681.63,8929.63,42392.0,,,5110.0,-21152.0,42304.0,,12692.04,5318.98,29789.96,5318.98,0.0,,-5881.0,,31705.0,11757.75,5411.3,14755.0,5411.3,0.0,184.0,10936.278,6013.722,,,,,,,,,,-1571.0,1076.0,2085.0,5000.0,-3931.0,5466.0,20435.0,2025-07-24,03:45
30351,32286.51,14258.2,9274.03,18335.0,8755.94,0.0,4745.0,8120.0,5831.51,-1822.2299999999996,5831.509999999998,15,17.812644,17.610448,18.49,798.236782,797.413433,800.995,0.0,0.0,0.0,0.70692,0.738299,0.6018,0.879713,0.885672,0.85975,3.585487,3.913036,2.582136,177.412644,181.197015,164.735,0.02069,0.020896,0.02,13.682759,13.628358,13.865,14,63550.0,34218.7,8757.53,42447.0,,,5710.0,-21103.01,42206.01,,12677.72,5401.53,29584.6,5401.52,0.0,,-5884.0,,31519.0,11731.04,5248.6,14741.0,5248.6,0.0,184.0,10929.322,5848.678,,,,,,,,,,-1522.0,1030.0,2081.0,5000.0,-3935.0,5466.0,20435.0,2025-07-24,04:00
30352,32442.04,14450.5,9223.72,18462.0,8738.23,0.0,4945.0,8116.0,5864.04,-2041.2200000000012,5864.040000000001,16,17.468966,17.28806,18.075,798.322989,797.504478,801.065,0.0,0.0,0.0,0.676598,0.70094,0.59505,0.89246,0.898537,0.8721,3.398109,3.712834,2.43404,181.227586,183.753731,172.765,0.012644,0.010448,0.02,13.256322,13.189552,13.48,14,63872.0,32353.0,8603.96,42473.0,,,5709.0,-21398.99,42797.99,,12665.98,5250.99,29435.24,5250.98,0.0,,-5881.0,,31328.0,11700.09,5074.4,14719.0,5074.4,0.0,184.0,10714.358,5894.642,,,,,,,,,,-1811.0,1030.0,2363.0,5000.0,-3932.0,5466.0,20435.0,2025-07-24,04:15
30353,32395.28,14437.6,9171.1,18196.0,8711.74,0.0,4945.0,8120.0,6079.28,-2237.699999999999,6079.279999999999,17,17.468966,17.28806,18.075,798.322989,797.504478,801.065,0.0,0.0,0.0,0.676598,0.70094,0.59505,0.89246,0.898537,0.8721,3.398109,3.712834,2.43404,181.227586,183.753731,172.765,0.012644,0.010448,0.02,13.256322,13.189552,13.48,14,63932.0,32004.74,8462.86,42539.0,,,5710.0,-21393.0,42786.0,,12646.41,5198.09,29267.21,5198.09,0.0,,-5879.99,,31162.0,11693.11,4914.0,14701.0,4914.0,0.0,184.0,10710.342,5750.658,,,,,,,,,,-1812.0,1030.0,2368.0,5000.0,-3932.0,5466.0,20435.0,2025-07-24,04:30
30354,32547.78,14625.5,9116.76,18426.0,8666.13,0.0,5145.0,8124.0,5997.78,-2337.260000000002,5997.779999999999,18,17.468966,17.28806,18.075,798.322989,797.504478,801.065,0.0,0.0,0.0,0.676598,0.70094,0.59505,0.89246,0.898537,0.8721,3.398109,3.712834,2.43404,181.227586,183.753731,172.765,0.012644,0.010448,0.02,13.256322,13.189552,13.48,14,63834.0,31857.31,8311.56,42434.0,,,5709.0,-21400.0,42800.0,,12625.88,5146.61,29229.87,5146.62,0.0,,-5879.99,,31014.0,11692.67,4765.9,14679.0,4765.9,0.0,184.0,10711.326,5623.674,,,,,,,,,,-1815.0,1030.0,2375.0,5000.0,-3932.0,5466.0,20435.0,2025-07-24,04:45
30355,32492.19,14612.7,9054.31,18116.0,8637.04,0.0,5145.0,8128.0,6248.19,-2568.0099999999984,6248.189999999999,19,17.468966,17.28806,18.075,798.322989,797.504478,801.065,0.0,0.0,0.0,0.676598,0.70094,0.59505,0.89246,0.898537,0.8721,3.398109,3.712834,2.43404,181.227586,183.753731,172.765,0.012644,0.010448,0.02,13.256322,13.189552,13.48,14,63835.0,31856.19,8173.9,42435.0,,,5709.0,-21399.99,42799.99,,12649.03,5096.88,29136.52,5096.88,0.0,,-5879.99,,30866.0,11689.8,4619.6,14670.0,4619.6,0.0,184.0,10711.31,5484.69,,,,,,,,,,-1817.0,1030.0,2381.0,5000.0,-3932.0,5466.0,20435.0,2025-07-24,05:00
30356,32846.84,14901.4,9001.34,18058.0,8596.21,0.0,5555.0,8133.0,6655.84,-3266.74,6655.8399999999965,20,17.318391,17.165672,17.83,798.343678,797.51791,801.11,0.0,0.0,0.0,0.64254,0.658194,0.5901,0.897483,0.903433,0.87755,3.283072,3.562136,2.428241,185.412644,186.453731,181.925,0.022989,0.025373,0.015,12.950575,12.870149,13.22,14,63678.0,32007.04,8037.94,42424.0,,,5710.0,-21254.01,42508.01,,12637.18,5053.65,29136.52,5052.58,1.09,,-5879.0,,30721.0,11691.29,4471.8,14656.0,4471.7,0.1,185.0,10693.294,5371.706,,,,,,,,,,-1661.0,852.0,2407.0,5000.0,-3931.0,5466.0,20435.0,2025-07-24,05:15
30357,32786.77,14885.1,8942.63,18087.0,8537.22,0.0,5555.0,8132.0,6567.77,-3163.7299999999977,6567.769999999997,21,17.318391,17.165672,17.83,798.343678,797.51791,801.11,0.0,0.0,0.0,0.64254,0.658194,0.5901,0.897483,0.903433,0.87755,3.283072,3.562136,2.428241,185.412644,186.453731,181.925,0.022989,0.025373,0.015,12.950575,12.870149,13.22,14,63476.0,32009.55,7901.23,42360.0,,,5708.0,-21116.01,42232.01,,12749.97,5010.47,29211.2,5005.56,4.91,,-5950.0,,30487.0,11508.82,4339.8,14638.0,4339.2,0.6,185.0,10691.282,5157.718,,,,,,,,,,-1688.0,852.0,2408.0,5000.0,-3906.0,5466.0,20435.0,2025-07-24,05:30
30358,32725.31,14866.1,8881.55,18148.0,8476.86,0.23,5555.0,8133.0,6444.31,-3021.6499999999996,6444.310000000001,22,17.318391,17.165672,17.83,798.343678,797.51791,801.11,0.0,0.0,0.0,0.64254,0.658194,0.5901,0.897483,0.903433,0.87755,3.283072,3.562136,2.428241,185.412644,186.453731,181.925,0.022989,0.025373,0.015,12.950575,12.870149,13.22,14,62881.0,32023.32,7758.78,42300.0,,,5708.0,-20581.0,41162.0,,12870.64,4989.06,29397.9,4961.08,27.98,,-6006.01,,30261.0,11332.67,4216.7,14611.0,4210.4,6.3,185.0,10691.264,4958.736,,,,,,,,,,-1752.0,852.0,2411.0,5000.0,-3865.0,5487.0,20435.0,2025-07-24,05:45
30359,32681.99,14847.1,8835.61,18400.0,8407.12,2.01,5555.0,8134.0,6147.99,-2703.710000000001,6147.990000000002,23,17.318391,17.165672,17.83,798.343678,797.51791,801.11,0.0,0.0,0.0,0.64254,0.658194,0.5901,0.897483,0.903433,0.87755,3.283072,3.562136,2.428241,185.412644,186.453731,181.925,0.022989,0.025373,0.015,12.950575,12.870149,13.22,14,62252.0,32104.41,7624.04,42260.0,,,5708.0,-19992.02,39984.02,,13416.28,5409.25,29693.5,4918.56,490.7,,-6110.0,,30073.0,11152.96,4143.2,14598.0,4078.4,64.7,185.0,10689.246,4785.754,,,,,,,,,,-1768.0,852.0,2414.0,5000.0,-3872.0,5508.0,20435.0,2025-07-24,06:00
30360,32921.28,14833.3,8765.06,18456.0,8324.82,35.24,5845.0,8136.0,6329.28,-2851.359999999997,6329.279999999999,24,17.432184,17.314925,17.825,798.343678,797.510448,801.135,15.897895,13.34277,26.9152,0.608207,0.614881,0.58585,0.893011,0.898582,0.87435,3.239975,3.500287,2.442584,188.577011,188.297015,189.515,0.024138,0.023881,0.025,12.856322,12.771642,13.14,14,61695.0,32234.26,7507.73,42183.0,,,5710.0,-19512.0,39024.0,,13720.11,5634.53,29883.31,4884.88,749.64,,-6207.0,,29535.0,10977.89,4158.4,14571.0,3968.9,189.4,185.0,10498.238,4465.762,,,,,,,,,,-1883.0,912.0,2508.0,5000.0,-3872.0,5471.0,20435.0,2025-07-24,06:15
30361,32886.2,14832.1,8714.68,18639.0,8254.06,107.3,5845.0,8059.0,6188.2,-2693.7800000000007,6188.199999999997,25,17.432184,17.314925,17.825,798.343678,797.510448,801.135,15.897895,13.34277,26.9152,0.608207,0.614881,0.58585,0.893011,0.898582,0.87435,3.239975,3.500287,2.442584,188.577011,188.297015,189.515,0.024138,0.023881,0.025,12.856322,12.771642,13.14,14,61701.0,32532.28,7460.17,42128.0,,,5710.0,-19573.01,39146.01,,14222.15,6004.94,29957.99,4827.93,1177.02,,-6253.0,,29605.0,10925.78,4303.6,14562.0,3865.3,438.3,185.0,10716.176,4326.824,,,,,,,,,,-1950.0,864.0,2275.0,5000.0,-3667.0,5537.0,20435.0,2025-07-24,06:30
30362,32956.09,14866.5,8770.09,18737.0,8180.92,273.44,5845.0,7986.0,6233.09,-2758.59,6233.0899999999965,26,17.432184,17.314925,17.825,798.343678,797.510448,801.135,15.897895,13.34277,26.9152,0.608207,0.614881,0.58585,0.893011,0.898582,0.87435,3.239975,3.500287,2.442584,188.577011,188.297015,189.515,0.024138,0.023881,0.025,12.856322,12.771642,13.14,14,61716.0,32657.82,7389.63,42144.0,,,5709.0,-19572.0,39144.0,,14830.28,6545.28,29976.66,4782.12,1763.17,,-6549.99,,29741.0,10876.94,4524.5,14544.0,3776.1,748.5,185.0,11021.328,4175.672,,,,,,,,,,-1944.0,818.0,1964.0,5000.0,-3456.0,5604.0,20435.0,2025-07-24,06:45
30363,33124.34,14948.4,8935.22,18973.0,8093.67,577.34,5845.0,7911.0,6240.34,-2844.620000000001,6240.3399999999965,27,17.432184,17.314925,17.825,798.343678,797.510448,801.135,15.897895,13.34277,26.9152,0.608207,0.614881,0.58585,0.893011,0.898582,0.87435,3.239975,3.500287,2.442584,188.577011,188.297015,189.515,0.024138,0.023881,0.025,12.856322,12.771642,13.14,14,61766.0,32630.53,7393.03,42172.0,,,5710.0,-19594.0,39188.0,,15546.58,7198.98,29976.66,4731.21,2467.79,,-6851.0,,29931.0,10829.17,4815.0,14494.0,3681.8,1133.2,185.0,11282.284,4154.716,,,,,,,,,,-1971.0,772.0,1692.0,5000.0,-3252.0,5670.0,20435.0,2025-07-24,07:00
30364,33449.18,15093.5,9270.12,19047.0,8026.72,1039.73,5845.0,7838.0,6564.18,-3323.6200000000026,6564.18,28,17.858621,17.779104,18.125,798.294253,797.449254,801.125,114.873236,111.063238,131.172638,0.577356,0.576448,0.5804,0.876195,0.880925,0.86035,3.192484,3.40356,2.545912,189.364368,188.343284,192.785,0.02069,0.026866,0.0,13.044828,12.965672,13.31,14,61582.0,32886.04,7530.07,42159.0,,,5710.0,-19423.0,38846.0,,16642.29,7971.52,30014.0,4693.61,3277.89,,-7150.0,,29844.0,10521.87,5199.3,14432.0,3597.4,1602.0,185.0,11756.976,3655.024,,,,,,,,,,-1790.0,643.0,1320.0,5000.0,-3042.0,5707.0,20435.0,2025-07-24,07:15
30365,33843.65,15285.8,9703.53,19123.0,7916.27,1634.04,5845.0,7837.0,6883.65,-3874.329999999998,6883.6500000000015,29,17.858621,17.779104,18.125,798.294253,797.449254,801.125,114.873236,111.063238,131.172638,0.577356,0.576448,0.5804,0.876195,0.880925,0.86035,3.192484,3.40356,2.545912,189.364368,188.343284,192.785,0.02069,0.026866,0.0,13.044828,12.965672,13.31,14,61669.0,33005.16,7843.79,42294.0,,,5710.0,-19375.0,38750.0,,17411.3,8821.28,29976.66,4622.42,4198.86,,-7755.0,,29753.0,10019.36,5636.0,14337.0,3516.9,2119.1,185.0,12299.08,3116.92,,,,,,,,,,-1749.0,713.0,1123.0,4949.0,-3038.0,5839.0,20435.0,2025-07-24,07:30
30366,34282.47,15523.8,10280.55,19324.0,7859.99,2368.1,5845.0,7840.0,7118.47,-4485.3499999999985,7118.470000000001,30,17.858621,17.779104,18.125,798.294253,797.449254,801.125,114.873236,111.063238,131.172638,0.577356,0.576448,0.5804,0.876195,0.880925,0.86035,3.192484,3.40356,2.545912,189.364368,188.343284,192.785,0.02069,0.026866,0.0,13.044828,12.965672,13.31,14,61656.0,33309.86,8315.99,42318.0,,,5709.0,-19338.01,38676.01,,18203.27,9711.05,30070.01,4541.81,5169.23,,-8463.02,,29734.0,9528.31,6153.5,14306.0,3438.5,2715.0,185.0,12828.068,2599.932,,,,,,,,,,-1710.0,783.0,959.0,4899.0,-3033.0,5942.0,20435.0,2025-07-24,07:45
30367,34828.73,15799.5,10979.99,19468.0,7811.35,3231.57,5845.0,7841.0,7519.73,-5315.49,7519.730000000003,31,17.858621,17.779104,18.125,798.294253,797.449254,801.125,114.873236,111.063238,131.172638,0.577356,0.576448,0.5804,0.876195,0.880925,0.86035,3.192484,3.40356,2.545912,189.364368,188.343284,192.785,0.02069,0.026866,0.0,13.044828,12.965672,13.31,14,61298.0,32698.73,9076.06,42002.0,,,4287.0,-19296.0,38592.0,,19003.56,10559.04,30070.01,4450.01,6109.03,,-9168.0,,29693.0,9027.56,6652.7,14337.0,3362.5,3290.3,184.0,13346.0,2010.0,,,,,,,,,,-1670.0,852.0,793.0,4849.0,-3027.0,6044.0,20435.0,2025-07-24,08:00
30368,35218.88,15706.3,11839.7,19670.0,7774.38,4182.72,5445.0,7847.0,7701.88,-5474.0,7701.879999999997,32,18.67931,18.643284,18.8,798.2,797.337313,801.09,242.15207,236.785312,265.496522,0.553287,0.547507,0.57265,0.84254,0.846194,0.8303,3.230206,3.406024,2.691639,186.405747,185.610448,189.07,0.016092,0.020896,0.0,13.608046,13.540299,13.835,14,60781.0,33119.82,10151.65,41976.0,,,2909.0,-18805.02,37610.02,,19809.01,11426.04,30832.52,4321.78,7104.25,,-8051.99,,29668.0,8300.57,7164.3,14369.0,3285.2,3879.1,184.0,13846.859,1452.141,,,,,,,,,,-1173.0,-1093.0,660.0,4800.0,-1495.0,6148.0,20435.0,2025-07-24,08:15
30369,35890.85,16029.8,12807.81,20089.0,7714.95,5233.09,5445.0,8218.0,7583.85,-5975.609999999999,7583.8499999999985,33,18.67931,18.643284,18.8,798.2,797.337313,801.09,242.15207,236.785312,265.496522,0.553287,0.547507,0.57265,0.84254,0.846194,0.8303,3.230206,3.406024,2.691639,186.405747,185.610448,189.07,0.016092,0.020896,0.0,13.608046,13.540299,13.835,14,60643.0,33457.3,11640.85,41982.0,,,2887.0,-18661.0,37322.0,,20399.64,12429.17,31854.72,4233.21,8195.98,,-7558.0,,29915.0,8112.84,7627.9,14414.0,3214.4,4413.5,183.0,13946.4458,1554.5542,,,,,,,,,,-1037.0,-873.0,622.0,4848.0,-997.0,5655.0,20435.0,2025-07-24,08:30
30370,36874.14,16357.7,13823.04,20386.0,7671.62,6346.26,5445.0,8592.0,7896.14,-6647.740000000002,7896.139999999999,34,18.67931,18.643284,18.8,798.2,797.337313,801.09,242.15207,236.785312,265.496522,0.553287,0.547507,0.57265,0.84254,0.846194,0.8303,3.230206,3.406024,2.691639,186.405747,185.610448,189.07,0.016092,0.020896,0.0,13.608046,13.540299,13.835,14,60580.0,33882.44,13471.92,42072.0,,,2908.0,-18508.0,37016.0,,20704.29,13494.19,32614.07,4138.82,9355.37,,-7066.01,,30158.0,7928.34,8086.0,14490.0,3142.5,4943.6,182.0,13955.8128,1712.1872,,,,,,,,,,-879.0,-654.0,691.0,4899.0,-488.0,5023.0,20435.0,2025-07-24,08:45
30371,37844.59,16680.0,14883.17,20515.0,7634.33,7463.7,5445.0,8964.0,8365.59,-7529.17,8365.589999999997,35,18.67931,18.643284,18.8,798.2,797.337313,801.09,242.15207,236.785312,265.496522,0.553287,0.547507,0.57265,0.84254,0.846194,0.8303,3.230206,3.406024,2.691639,186.405747,185.610448,189.07,0.016092,0.020896,0.0,13.608046,13.540299,13.835,14,60407.0,34038.05,15727.49,42048.0,,,2959.0,-18358.99,36717.99,,20943.68,14452.53,33022.94,4037.92,10414.62,,-6574.0,,30409.0,7743.09,8552.4,14598.0,3075.1,5477.3,182.0,13864.8962,1946.1038,,,,,,,,,,-731.0,-435.0,850.0,4948.0,13.0,4319.0,20435.0,2025-07-24,09:00
30372,38451.82,16524.2,16010.84,20856.0,7606.26,8620.25,5025.0,9327.0,8268.82,-7377.040000000001,8268.82,36,19.912644,19.922388,19.88,798.070115,797.18806,801.025,387.141801,380.122181,418.014401,0.539207,0.531507,0.565,0.790287,0.792403,0.7832,3.276101,3.385774,2.940151,178.854023,179.502985,176.68,0.017241,0.022388,0.0,14.578161,14.540299,14.705,14,60769.0,34067.02,18024.42,42066.0,,,2963.0,-18702.99,37405.99,,21514.01,15530.94,33490.23,3918.74,11612.2,,-3146.98,,30914.0,7307.54,8960.4,14818.0,3016.5,5943.9,182.0,13932.1044,2163.8956,,,,,,,,,,-1068.0,-2736.0,864.0,5000.0,3462.0,3805.0,20435.0,2025-07-24,09:15
30373,39437.19,16838.8,17112.36,20925.0,7645.31,9727.15,5025.0,9589.0,8923.19,-8462.16,8923.190000000002,37,19.912644,19.922388,19.88,798.070115,797.18806,801.025,387.141801,380.122181,418.014401,0.539207,0.531507,0.565,0.790287,0.792403,0.7832,3.276101,3.385774,2.940151,178.854023,179.502985,176.68,0.017241,0.022388,0.0,14.578161,14.540299,14.705,14,60776.0,33999.16,20411.7,42062.0,,,2956.0,-18714.01,37428.01,,22033.58,16371.92,33840.7,3822.69,12549.22,,-3113.01,,31204.0,7300.34,9336.3,15038.0,2959.1,6377.2,182.0,13709.0446,2456.9554,,,,,,,,,,-1089.0,-2939.0,1015.0,4999.0,3490.0,4113.0,20435.0,2025-07-24,09:30
30374,39747.22,16948.4,18164.24,21170.0,7622.87,10812.0,4795.0,9854.0,8723.22,-8883.640000000003,8723.220000000001,38,19.912644,19.922388,19.88,798.070115,797.18806,801.025,387.141801,380.122181,418.014401,0.539207,0.531507,0.565,0.790287,0.792403,0.7832,3.276101,3.385774,2.940151,178.854023,179.502985,176.68,0.017241,0.022388,0.0,14.578161,14.540299,14.705,14,61042.0,33935.44,22923.91,42299.0,,,2957.0,-18743.01,37486.01,,22423.92,17064.16,34424.81,3734.19,13329.97,,-3083.98,,31454.0,7298.18,9657.0,15163.0,2905.6,6751.4,181.0,13492.9426,2798.0574,,,,,,,,,,-1116.0,-3144.0,1169.0,5000.0,3521.0,4424.0,20435.0,2025-07-24,09:45
30375,40707.17,17216.4,19130.92,21227.0,7636.07,11828.9,4795.0,10116.0,9364.17,-9799.32,9364.169999999998,39,19.912644,19.922388,19.88,798.070115,797.18806,801.025,387.141801,380.122181,418.014401,0.539207,0.531507,0.565,0.790287,0.792403,0.7832,3.276101,3.385774,2.940151,178.854023,179.502985,176.68,0.017241,0.022388,0.0,14.578161,14.540299,14.705,14,61270.0,33874.94,25457.7,42509.0,,,2949.0,-18761.0,37522.0,,22713.68,17683.76,35038.13,3686.85,13996.91,,-3053.01,,31510.0,7295.99,9983.4,15213.0,2860.6,7122.8,181.0,13302.8564,2994.1436,,,,,,,,,,-1140.0,-3346.0,1320.0,4999.0,3551.0,4732.0,20435.0,2025-07-24,10:00
30376,41535.01,16138.0,20015.12,21373.0,7670.05,12789.92,4715.0,10130.0,10032.01,-9365.119999999999,10032.010000000002,40,21.425287,21.471642,21.27,797.911494,797.01194,800.925,504.859739,496.541269,541.479451,0.533218,0.525672,0.5585,0.72677,0.727179,0.7254,3.358586,3.404561,3.217756,167.987356,170.932836,158.12,0.029885,0.037313,0.005,15.828736,15.832836,15.815,14,61193.0,33592.73,27891.36,42690.0,,,2944.0,-18503.01,37006.01,,23070.07,18285.49,35388.6,3596.67,14688.82,,-5313.99,,31988.0,7212.7,10238.3,15249.0,2813.9,7424.4,180.0,13255.1928,3483.8072,,,,,,,,,,-868.0,-1875.0,1385.0,5000.0,1596.0,4892.0,20435.0,2025-07-24,10:15
30377,42356.03,16351.4,20840.41,21678.0,7670.01,13670.76,4715.0,10408.0,10270.03,-9820.81,10270.029999999999,41,21.425287,21.471642,21.27,797.911494,797.01194,800.925,504.859739,496.541269,541.479451,0.533218,0.525672,0.5585,0.72677,0.727179,0.7254,3.358586,3.404561,3.217756,167.987356,170.932836,158.12,0.029885,0.037313,0.005,15.828736,15.832836,15.815,14,61442.0,33669.51,30141.86,42908.0,,,2943.0,-18534.0,37068.0,,23382.19,18886.03,35709.86,3527.19,15358.82,,-5273.0,,32158.0,7210.41,10461.3,15249.0,2777.3,7684.0,179.0,13464.5784,3444.4216,,,,,,,,,,-909.0,-2187.0,1232.0,5000.0,2358.0,4914.0,20435.0,2025-07-24,10:30
30378,42792.18,16258.8,21595.67,21502.0,7651.51,14509.09,4505.0,10773.0,10517.18,-10084.469999999998,10517.18,42,21.425287,21.471642,21.27,797.911494,797.01194,800.925,504.859739,496.541269,541.479451,0.533218,0.525672,0.5585,0.72677,0.727179,0.7254,3.358586,3.404561,3.217756,167.987356,170.932836,158.12,0.029885,0.037313,0.005,15.828736,15.832836,15.815,14,61606.0,33729.13,32284.57,43025.0,,,3002.0,-18580.99,37161.99,,23664.53,19430.92,36031.12,3463.82,15967.11,,-5247.0,,32331.0,7208.52,10686.6,15249.0,2746.6,7940.0,179.0,13730.7706,3351.2294,,,,,,,,,,-953.0,-2346.0,1027.0,5000.0,3111.0,4934.0,20435.0,2025-07-24,10:45
30379,43364.06,16320.0,22271.86,21635.0,7637.74,15251.09,4505.0,11146.0,10583.06,-10315.86,10583.059999999998,43,21.425287,21.471642,21.27,797.911494,797.01194,800.925,504.859739,496.541269,541.479451,0.533218,0.525672,0.5585,0.72677,0.727179,0.7254,3.358586,3.404561,3.217756,167.987356,170.932836,158.12,0.029885,0.037313,0.005,15.828736,15.832836,15.815,14,62082.0,33451.16,34287.42,43463.0,,,2985.0,-18619.0,37238.0,,23881.46,19914.59,36410.79,3407.39,16507.2,,-5164.99,,32461.0,7206.74,10856.7,15249.0,2719.3,8137.4,179.0,14002.3796,3209.6204,,,,,,,,,,-995.0,-2507.0,815.0,5000.0,3878.0,4955.0,20435.0,2025-07-24,11:00
